Subject,type
https://w3id.org/italia/env/ld/ihi/economicindicator/21ir052/g14_20,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_2300/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/21ir052/g14_21,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_3367/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_6860/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@19_0867/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_1927/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_6032/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/318/991_5,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/ap018a/101_18,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_3700/xm1_1,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/po017a/101_1,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/127/991_10,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/090/071_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@23_1888/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_3641/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/01ira40/g17_6,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_2095/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_0533/xm1_1,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/03ir383/g11_5,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_5360/xm1_1,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/178/081_22,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/107/071_4,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/pz025a/101_9,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/01ir004/g31_14,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/17ir192/g11_8,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/te014a/101_1,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/343/021_16,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@21_5811/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/101/061_6,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_5924/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/ar005a/103_6,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/001/b21_1,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_2362/xm1_1,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@19_0862/xm1_1,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_2705/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/sa096a/101_4,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/ms036a/101_5,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/579/991_6,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/519/091_4,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/pg007a/1024_9,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/rm056a/101_14,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@19_0575/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@22_5402/xm1_1,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_0690/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_3676/xm1_1,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_5858/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/098/071_1,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/pz007a/101_1,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/488/061_6,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_4164/xm1_1,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@19_0303/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/16ir748/g11_1,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/043/081_1,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/253/091_7,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@23_1470/xm1_1,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/270/071_9,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_0960/xm1_3,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/805/991_9,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/14ir344/g11_10,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/319/991_12,EconomicIndicator
https://w3id.org/italia/env/ld/ihi/economicindicator/sa084c/101_8,EconomicIndicator
