Subject,Type
https://w3id.org/italia/env/ld/ihi/economicindicator/295/061_19,https://w3id.org/italia/env/ld/skos/ihi/l_qe_onerisicfin
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@22_0045/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/229/062_6,https://w3id.org/italia/env/ld/skos/ihi/l_qe_onerisicprog
https://w3id.org/italia/env/ld/ihi/economicindicator/fm029a/101_4,https://w3id.org/italia/env/ld/skos/ihi/l_qe_totgenprog
https://w3id.org/italia/env/ld/ihi/economicindicator/420/992_17,https://w3id.org/italia/env/ld/skos/ihi/l_qe_totgenfin
https://w3id.org/italia/env/ld/ihi/economicindicator/21ir006/mt1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/cz027a/101_16,https://w3id.org/italia/env/ld/skos/ihi/l_qe_ribasso
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_4895/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_5926/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/014/0223_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_0123/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_1499/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/pg007a/1024_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_2600/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_4503/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/09ir489/g11_19,https://w3id.org/italia/env/ld/skos/ihi/l_qe_onerisicfin
https://w3id.org/italia/env/ld/ihi/economicindicator/262/081_7,https://w3id.org/italia/env/ld/skos/ihi/l_qe_espropriprog
https://w3id.org/italia/env/ld/ihi/economicindicator/al015a/101_25,https://w3id.org/italia/env/ld/skos/ihi/l_qe_ivalavfin
https://w3id.org/italia/env/ld/ihi/economicindicator/cs062a/101_5,https://w3id.org/italia/env/ld/skos/ihi/l_qe_lavprog
https://w3id.org/italia/env/ld/ihi/economicindicator/089/091_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@19_0392/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/vc226a/101_11,https://w3id.org/italia/env/ld/skos/ihi/l_qe_pubbprog
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_4996/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/05ir011/g91_9,https://w3id.org/italia/env/ld/skos/ihi/l_qe_spesetecprog
https://w3id.org/italia/env/ld/ihi/economicindicator/050/091_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/to186a/101_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/054/091_4,https://w3id.org/italia/env/ld/skos/ihi/l_qe_totgenprog
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_7404/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_3638/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/cz183b/101_25,https://w3id.org/italia/env/ld/skos/ihi/l_qe_ivalavfin
https://w3id.org/italia/env/ld/ihi/economicindicator/me125a/101_4,https://w3id.org/italia/env/ld/skos/ihi/l_qe_totgenprog
https://w3id.org/italia/env/ld/ihi/economicindicator/08ir119/g17_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/06ir018/g11_5,https://w3id.org/italia/env/ld/skos/ihi/l_qe_lavprog
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_2995/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/sr177a/102_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_0042/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/08ir016/g31_6,https://w3id.org/italia/env/ld/skos/ihi/l_qe_onerisicprog
https://w3id.org/italia/env/ld/ihi/economicindicator/me089a/105_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/pz056b/101_10,https://w3id.org/italia/env/ld/skos/ihi/l_qe_oneriart92prog
https://w3id.org/italia/env/ld/ihi/economicindicator/co051b/101_22,https://w3id.org/italia/env/ld/skos/ihi/l_qe_spesetecfin
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_4374/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/643/991_6,https://w3id.org/italia/env/ld/skos/ihi/l_qe_onerisicprog
https://w3id.org/italia/env/ld/ihi/economicindicator/312/024_4,https://w3id.org/italia/env/ld/skos/ihi/l_qe_totgenprog
https://w3id.org/italia/env/ld/ihi/economicindicator/014/0240_9,https://w3id.org/italia/env/ld/skos/ihi/l_qe_spesetecprog
https://w3id.org/italia/env/ld/ihi/economicindicator/pz034b/101_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/036/081_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/fc066b/101_7,https://w3id.org/italia/env/ld/skos/ihi/l_qe_espropriprog
https://w3id.org/italia/env/ld/ihi/economicindicator/pr032b/101_14,https://w3id.org/italia/env/ld/skos/ihi/l_qe_imprevistiprog
https://w3id.org/italia/env/ld/ihi/economicindicator/086/071_9,https://w3id.org/italia/env/ld/skos/ihi/l_qe_spesetecprog
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_2591/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_6319/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@19_0800/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/331/091_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/502/991_5,https://w3id.org/italia/env/ld/skos/ihi/l_qe_lavprog
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@20_6050/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/207/092_4,https://w3id.org/italia/env/ld/skos/ihi/l_qe_totgenprog
https://w3id.org/italia/env/ld/ihi/economicindicator/to175a/101_10,https://w3id.org/italia/env/ld/skos/ihi/l_qe_oneriart92prog
https://w3id.org/italia/env/ld/ihi/economicindicator/259/024_16,https://w3id.org/italia/env/ld/skos/ihi/l_qe_ribasso
https://w3id.org/italia/env/ld/ihi/economicindicator/cn121a/101_25,https://w3id.org/italia/env/ld/skos/ihi/l_qe_ivalavfin
https://w3id.org/italia/env/ld/ihi/economicindicator/173/062_12,https://w3id.org/italia/env/ld/skos/ihi/l_qe_ivalavprog
https://w3id.org/italia/env/ld/ihi/economicindicator/lc065a/101_16,https://w3id.org/italia/env/ld/skos/ihi/l_qe_ribasso
https://w3id.org/italia/env/ld/ihi/economicindicator/ct022a/101_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/01ira45/g17_13,https://w3id.org/italia/env/ld/skos/ihi/l_qe_ivaaltreprog
https://w3id.org/italia/env/ld/ihi/economicindicator/lc065a/101_12,https://w3id.org/italia/env/ld/skos/ihi/l_qe_ivalavprog
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_4350/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_7457/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/cb030a/101_18,https://w3id.org/italia/env/ld/skos/ihi/l_qe_lavfin
https://w3id.org/italia/env/ld/ihi/economicindicator/cb030a/101_10,https://w3id.org/italia/env/ld/skos/ihi/l_qe_oneriart92prog
https://w3id.org/italia/env/ld/ihi/economicindicator/016/991_12,https://w3id.org/italia/env/ld/skos/ihi/l_qe_ivalavprog
https://w3id.org/italia/env/ld/ihi/economicindicator/sa082c/101_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@23_6834/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/an077a/101_23,https://w3id.org/italia/env/ld/skos/ihi/l_qe_oneriart92fin
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@23_1298/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/mt105a/101_9,https://w3id.org/italia/env/ld/skos/ihi/l_qe_spesetecprog
https://w3id.org/italia/env/ld/ihi/economicindicator/227/071_5,https://w3id.org/italia/env/ld/skos/ihi/l_qe_lavprog
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_0414/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/pi081a/101_12,https://w3id.org/italia/env/ld/skos/ihi/l_qe_ivalavprog
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_0393/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/07ir060/g11_16,https://w3id.org/italia/env/ld/skos/ihi/l_qe_ribasso
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_3475/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/pc001a/1046_4,https://w3id.org/italia/env/ld/skos/ihi/l_qe_totgenprog
https://w3id.org/italia/env/ld/ihi/economicindicator/03ir262/g11_26,https://w3id.org/italia/env/ld/skos/ihi/l_qe_ivaaltrefin
https://w3id.org/italia/env/ld/ihi/economicindicator/08ir394/g11_18,https://w3id.org/italia/env/ld/skos/ihi/l_qe_lavfin
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_2846/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/254/071_22,https://w3id.org/italia/env/ld/skos/ihi/l_qe_spesetecfin
https://w3id.org/italia/env/ld/ihi/economicindicator/303/071_14,https://w3id.org/italia/env/ld/skos/ihi/l_qe_imprevistiprog
https://w3id.org/italia/env/ld/ihi/economicindicator/102/091_14,https://w3id.org/italia/env/ld/skos/ihi/l_qe_imprevistiprog
https://w3id.org/italia/env/ld/ihi/economicindicator/tr001a/103_18,https://w3id.org/italia/env/ld/skos/ihi/l_qe_lavfin
https://w3id.org/italia/env/ld/ihi/economicindicator/519/091_6,https://w3id.org/italia/env/ld/skos/ihi/l_qe_onerisicprog
https://w3id.org/italia/env/ld/ihi/economicindicator/ud022b/101_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/258/091_4,https://w3id.org/italia/env/ld/skos/ihi/l_qe_totgenprog
https://w3id.org/italia/env/ld/ihi/economicindicator/373/991_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/16ir097/g11_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@22_0135/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/483/061_6,https://w3id.org/italia/env/ld/skos/ihi/l_qe_onerisicprog
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_3123/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_4645/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_3203/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_5672/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_0098/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/402/061_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/201/061_18,https://w3id.org/italia/env/ld/skos/ihi/l_qe_lavfin
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_0716/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/aq016a/101_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@20_5728/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/347/062_9,https://w3id.org/italia/env/ld/skos/ihi/l_qe_spesetecprog
https://w3id.org/italia/env/ld/ihi/economicindicator/13ir227/g11_5,https://w3id.org/italia/env/ld/skos/ihi/l_qe_lavprog
https://w3id.org/italia/env/ld/ihi/economicindicator/fr069b/107_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/fr062b/103_6,https://w3id.org/italia/env/ld/skos/ihi/l_qe_onerisicprog
https://w3id.org/italia/env/ld/ihi/economicindicator/mt087a/101_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_3904/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/lt021a/101_14,https://w3id.org/italia/env/ld/skos/ihi/l_qe_imprevistiprog
https://w3id.org/italia/env/ld/ihi/economicindicator/08ir395/g11_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_5483/xm1_3,https://w3id.org/italia/env/ld/skos/ihi/_l_importo_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/fe082a/1019_10,https://w3id.org/italia/env/ld/skos/ihi/l_qe_oneriart92prog
https://w3id.org/italia/env/ld/ihi/economicindicator/lu065a/101_14,https://w3id.org/italia/env/ld/skos/ihi/l_qe_imprevistiprog
https://w3id.org/italia/env/ld/ihi/economicindicator/dait@22_0723/xm1_1,https://w3id.org/italia/env/ld/skos/ihi/_l_or_i_stima_valore_lotto
https://w3id.org/italia/env/ld/ihi/economicindicator/09ir044/g41_22,https://w3id.org/italia/env/ld/skos/ihi/l_qe_spesetecfin
https://w3id.org/italia/env/ld/ihi/economicindicator/mt001b/101_18,https://w3id.org/italia/env/ld/skos/ihi/l_qe_lavfin
https://w3id.org/italia/env/ld/ihi/economicindicator/pz015b/101_22,https://w3id.org/italia/env/ld/skos/ihi/l_qe_spesetecfin
https://w3id.org/italia/env/ld/ihi/economicindicator/250/091_12,https://w3id.org/italia/env/ld/skos/ihi/l_qe_ivalavprog
https://w3id.org/italia/env/ld/ihi/economicindicator/508/021_5,https://w3id.org/italia/env/ld/skos/ihi/l_qe_lavprog
